"CNT","SCHOOLID","SHORTMATH","SHORTSCI","STDTEST","SCHLSIZE","PCGIRLS","SCHLTYPE","STRATIO","STIDSTD","GRADE","SEX","MATHINT","MATHUTIL","MATHCONF","MATHANX","COGLEARN","METACOG"
"RUS",138,3,3,2,1139,0.531,3,16.75,3900,10,1,2.5,1,1.75,2.66666666666667,2,1.8
"RUS",138,3,3,2,1139,0.531,3,16.75,3901,10,1,2,1,2.375,2.83333333333333,2.4,1.8
"RUS",138,3,3,2,1139,0.531,3,16.75,3902,9,2,3.5,1.5,2,3,2.6,2.2
"RUS",138,3,3,2,1139,0.531,3,16.75,3903,10,1,2.75,2,2.125,2.83333333333333,2.2,2
"RUS",138,3,3,2,1139,0.531,3,16.75,3904,10,1,2.5,1.5,1.875,3.33333333333333,2,1.6
"RUS",138,3,3,2,1139,0.531,3,16.75,3905,10,2,3,1.75,1.42857142857143,2.83333333333333,2.8,2.2
"RUS",138,3,3,2,1139,0.531,3,16.75,3906,10,1,2.75,1,1.75,1.5,2,2
"RUS",138,3,3,2,1139,0.531,3,16.75,3907,10,1,2.5,2,2.5,2.66666666666667,2,2
"RUS",138,3,3,2,1139,0.531,3,16.75,3908,8,2,2.66666666666667,2.25,2.625,2.5,2.6,2
"RUS",139,1,1,3,43,0.581,3,3.739,3909,9,1,2,2,1.625,3.33333333333333,2.4,1.8
"RUS",139,1,1,3,43,0.581,3,3.739,3910,9,2,1.75,2,1.875,3,2.33333333333333,1.66666666666667
"RUS",139,1,1,3,43,0.581,3,3.739,3911,9,2,2.75,2.75,2.375,2.33333333333333,2.6,2.8
"RUS",14,3,3,2,218,0.459,3,10.9,388,10,2,1.75,2,1.625,3.33333333333333,2.4,2.4
"RUS",14,3,3,2,218,0.459,3,10.9,389,10,1,2,1.75,1.875,2.16666666666667,2,1.4
"RUS",14,3,3,2,218,0.459,3,10.9,390,10,1,2.5,2.5,2.5,2.66666666666667,2.6,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,391,9,1,1.25,2.25,2.125,2.6,3,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,392,10,2,4,2,2.25,2.83333333333333,2.4,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,393,9,1,2,2,2.75,2,2.6,2
"RUS",14,3,3,2,218,0.459,3,10.9,394,10,1,2.5,1.25,2.375,3.4,2.4,1.8
"RUS",14,3,3,2,218,0.459,3,10.9,395,10,1,2.25,2.5,2,2.33333333333333,2.4,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,396,10,1,2.5,2.25,2.25,2.66666666666667,2.4,1.4
"RUS",14,3,3,2,218,0.459,3,10.9,397,10,1,2.5,1,1.5,1.83333333333333,2.4,1.2
"RUS",14,3,3,2,218,0.459,3,10.9,399,10,1,3,1.75,1.25,2.83333333333333,2.8,2
"RUS",14,3,3,2,218,0.459,3,10.9,400,9,2,2.5,1.75,2,3,2.4,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,401,10,2,3,1.25,1.25,2.16666666666667,2,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,402,10,2,2.25,1.5,2,1.6,2.2,2.4
"RUS",14,3,3,2,218,0.459,3,10.9,403,10,1,2.75,2,2.625,2.66666666666667,2.4,2.2
"RUS",14,3,3,2,218,0.459,3,10.9,404,10,2,1.75,1,1,1,1,1
"RUS",140,3,3,3,87,0.46,3,4.35,3912,9,2,1.75,2,2.375,2.33333333333333,2.8,1.8
"RUS",140,3,3,3,87,0.46,3,4.35,3913,9,2,2.75,2,1.875,1.83333333333333,1.75,2.66666666666667
"RUS",140,3,3,3,87,0.46,3,4.35,3914,10,2,2,2.25,2.625,2.16666666666667,2.4,2
"RUS",140,3,3,3,87,0.46,3,4.35,3915,9,1,2,1,2,2.16666666666667,1.8,1.8
"RUS",140,3,3,3,87,0.46,3,4.35,3916,10,1,2.5,2.25,2.125,2.83333333333333,2.2,2.2
"RUS",140,3,3,3,87,0.46,3,4.35,3917,9,1,3,2,2.75,2,2.4,2
"RUS",140,3,3,3,87,0.46,3,4.35,3918,10,2,2,2,2.375,2.66666666666667,2,2.2
"RUS",140,3,3,3,87,0.46,3,4.35,3919,10,1,2.75,3.5,2.25,2.66666666666667,2.8,2.2
"RUS",140,3,3,3,87,0.46,3,4.35,3921,9,1,2.5,1.75,1.75,2.33333333333333,2.2,1.6
"RUS",140,3,3,3,87,0.46,3,4.35,3922,10,2,2,1.75,1.875,1.66666666666667,2,1.8
"RUS",141,1,2,1,947,0.499,3,15.525,3923,10,1,2.25,1.75,1.5,2.83333333333333,2.6,2
"RUS",141,1,2,1,947,0.499,3,15.525,3924,10,2,2.75,2,1.875,2.83333333333333,3,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3925,10,1,2.75,2.5,2.375,3.16666666666667,2.6,2
"RUS",141,1,2,1,947,0.499,3,15.525,3926,10,1,2.5,3,1.625,2.5,2.2,1.8
"RUS",141,1,2,1,947,0.499,3,15.525,3927,10,1,2,2.5,2.25,2.83333333333333,2,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3928,10,2,2.25,2,2,3.33333333333333,2.4,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3930,10,1,2.25,2.25,1.875,2.83333333333333,2.2,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3931,10,1,3,2.25,2.42857142857143,2.16666666666667,2.8,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3932,9,1,3.25,2.5,2.25,1.83333333333333,3,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3933,10,2,2.5,3,1.875,3.83333333333333,3.8,3.8
"RUS",141,1,2,1,947,0.499,3,15.525,3934,9,1,1.5,3,1.375,3.16666666666667,1,1
"RUS",141,1,2,1,947,0.499,3,15.525,3935,10,1,3,2.75,3,2,3,2
"RUS",141,1,2,1,947,0.499,3,15.525,3936,10,1,2,2.5,1.875,3.16666666666667,2.6,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3938,10,1,3,1.75,1.625,2.83333333333333,2.8,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3939,9,2,1.25,1,1.75,4,1.2,1
"RUS",141,1,2,1,947,0.499,3,15.525,3940,10,2,2.75,2.75,2.5,2.5,2.8,2.6
"RUS",141,1,2,1,947,0.499,3,15.525,3941,8,1,3.5,2.5,2.875,2,2.4,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3942,9,2,2.25,1.75,1.25,3.16666666666667,2,1.8
"RUS",141,1,2,1,947,0.499,3,15.525,3943,10,1,3.25,2.25,3.125,2.33333333333333,2.6,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3944,10,2,2.5,2,1.625,2.66666666666667,2.2,2.6
"RUS",141,1,2,1,947,0.499,3,15.525,3945,10,2,3,3,2.625,2.66666666666667,2.6,2.8
"RUS",141,1,2,1,947,0.499,3,15.525,3946,10,2,2.75,2.25,2.25,2.83333333333333,2.8,2.2
"RUS",141,1,2,1,947,0.499,3,15.525,3947,10,1,3,2.75,2.75,2.33333333333333,2.6,2.8
"RUS",141,1,2,1,947,0.499,3,15.525,3948,10,2,1.75,2.25,1.875,3.16666666666667,2.2,2.6
"RUS",141,1,2,1,947,0.499,3,15.525,3950,10,1,3,3,2,2.5,3,2.8
"RUS",141,1,2,1,947,0.499,3,15.525,3951,10,2,3.25,1.75,2.375,2.66666666666667,2.8,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3952,9,1,3,2.5,2.25,2.66666666666667,3.2,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3953,10,2,2.75,2,1.5,3.33333333333333,2.4,2.4
"RUS",141,1,2,1,947,0.499,3,15.525,3954,10,2,2.75,1.5,2.375,2.33333333333333,2.2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3955,10,1,2.25,2.25,1.375,3.5,2.4,2
"RUS",142,2,1,2,702,0.534,3,15.6,3956,10,2,2.75,2,2.375,2.5,2.4,2.4
"RUS",142,2,1,2,702,0.534,3,15.6,3957,9,2,4,2.25,3.125,2.33333333333333,3,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3958,9,2,2.25,2.25,2.375,2,2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3959,10,2,2,2,2.125,2.66666666666667,2.2,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3960,10,2,2.75,2,1.375,2.83333333333333,2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3961,10,1,2.25,2,1,2.83333333333333,2.4,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3962,9,1,2,3,2.125,2.5,2.2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3963,9,2,2.25,2,1.875,2.66666666666667,2.2,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3964,9,2,2.75,2,3,2.5,3,2.8
"RUS",142,2,1,2,702,0.534,3,15.6,3965,10,1,4,3.25,2.25,2,2.8,2
"RUS",142,2,1,2,702,0.534,3,15.6,3966,10,1,2.75,2.25,2.625,2,2.6,2.4
"RUS",142,2,1,2,702,0.534,3,15.6,3967,10,2,2.75,2,2.25,2.83333333333333,2.6,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3968,10,1,4,3.75,1.875,2.16666666666667,2.8,2.4
"RUS",142,2,1,2,702,0.534,3,15.6,3969,10,1,2.5,1.75,1.625,3.16666666666667,2.2,1.8
"RUS",142,2,1,2,702,0.534,3,15.6,3970,10,1,2.25,2,1.25,3,2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3971,10,2,1.25,1.5,1,3.33333333333333,1.6,2
"RUS",142,2,1,2,702,0.534,3,15.6,3972,10,1,3,2.75,2.625,2.66666666666667,3.4,1.2
"RUS",142,2,1,2,702,0.534,3,15.6,3973,10,1,2.25,2.75,1.5,2.83333333333333,2.4,1.8
"RUS",142,2,1,2,702,0.534,3,15.6,3974,9,2,1.5,2.25,2,3,1.6,1.8
"RUS",142,2,1,2,702,0.534,3,15.6,3975,10,1,2,2.75,1.25,3.66666666666667,2,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3976,10,1,1.5,2,1.125,3.5,2.2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3977,10,1,2.75,2.5,1.25,2.5,2,1.6
"RUS",142,2,1,2,702,0.534,3,15.6,3978,9,2,2,2.25,2.25,2.66666666666667,2.4,2.4
"RUS",142,2,1,2,702,0.534,3,15.6,3979,10,1,2.25,2.25,2.5,2.33333333333333,2.8,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3980,10,1,2,2.25,2.375,2,2.4,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3981,9,2,1.25,1.5,2.375,2.33333333333333,2.4,2
"RUS",142,2,1,2,702,0.534,3,15.6,3982,9,2,2,2,2.125,3,2.2,2
"RUS",142,2,1,2,702,0.534,3,15.6,3983,10,2,2.25,2.75,1.5,3.33333333333333,2.6,2
"RUS",142,2,1,2,702,0.534,3,15.6,3984,10,1,3,3,2.625,1.5,3.2,2.2
"RUS",142,2,1,2,702,0.534,3,15.6,3985,10,1,2.25,3,1.875,2.83333333333333,2.8,2
"RUS",142,2,1,2,702,0.534,3,15.6,3986,9,1,2.75,2,2.25,2.16666666666667,2.4,2
"RUS",142,2,1,2,702,0.534,3,15.6,3987,10,1,2.25,2,2.25,2.66666666666667,2.6,2
"RUS",142,2,1,2,702,0.534,3,15.6,3988,10,1,2.5,2,2.375,2.33333333333333,2.4,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4017,10,1,2.75,2.5,2.125,2.66666666666667,2.8,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4018,9,1,3,2,2.25,3,2.2,2.2
"RUS",144,1,2,2,1257,0.54,3,15.054,4019,10,2,1.5,3.5,2,3.5,2.8,2.4
"RUS",144,1,2,2,1257,0.54,3,15.054,4021,9,2,2,2,2,2.83333333333333,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4022,9,1,2,2.25,1.875,3.66666666666667,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4023,9,2,3,2,1.875,2.66666666666667,2.8,2.4
"RUS",144,1,2,2,1257,0.54,3,15.054,4024,10,2,2,1.5,2,2.83333333333333,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4025,9,2,2.25,2,2,2.5,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4026,10,1,2,3,1.25,2.83333333333333,2.4,1.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4027,9,2,3,2.75,1.25,2.5,2.8,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4028,9,2,2,2,2,2,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4029,10,1,2.75,2.5,2,2.83333333333333,2.6,1.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4030,9,2,2,2,1.875,3.33333333333333,2,1.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4031,9,2,1.5,1.25,2,3.16666666666667,2,1.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4032,10,1,3,2.75,3.25,2.33333333333333,2.8,2.2
"RUS",144,1,2,2,1257,0.54,3,15.054,4033,9,2,2.25,2,2.75,2.2,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4034,10,2,3.25,2.75,2.5,1.83333333333333,2.6,2.4
"RUS",144,1,2,2,1257,0.54,3,15.054,4035,10,1,2.5,2.5,2,3,2.4,2.2
"RUS",144,1,2,2,1257,0.54,3,15.054,4036,9,1,2.5,1,2,2.33333333333333,2.6,1
"RUS",144,1,2,2,1257,0.54,3,15.054,4038,9,1,2.5,2,2.5,2.33333333333333,2.2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4039,10,2,1.5,1,1,2.83333333333333,2.4,2.2
"RUS",144,1,2,2,1257,0.54,3,15.054,4040,9,1,2,1.75,1.875,2.66666666666667,2.4,2.6
"RUS",144,1,2,2,1257,0.54,3,15.054,4041,9,2,3,2.75,2.5,2.83333333333333,2.8,2.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4042,9,2,3,2,2.14285714285714,2.5,2.8,2.8
"RUS",144,1,2,2,1257,0.54,3,15.054,4043,9,1,2.5,2,2.25,3,2.6,2.2
"RUS",144,1,2,2,1257,0.54,3,15.054,4044,10,1,2.75,2,2.375,2.33333333333333,2.6,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4045,9,2,1,1,1.625,2.66666666666667,2.6,2.4
"RUS",144,1,2,2,1257,0.54,3,15.054,4046,10,1,2,2,2.25,2.66666666666667,2,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4047,10,1,1.75,2,2.125,2.66666666666667,2.4,2
"RUS",144,1,2,2,1257,0.54,3,15.054,4048,9,1,1.5,1.5,1.875,3.16666666666667,2,2.2
"RUS",145,3,3,5,115,0.496,3,7.931,4049,10,1,2.25,1.25,1.875,2.16666666666667,2,1.6
"RUS",145,3,3,5,115,0.496,3,7.931,4050,10,1,3,3,2.125,2.66666666666667,2.4,2
"RUS",145,3,3,5,115,0.496,3,7.931,4051,9,2,2.75,2,2.5,2.83333333333333,2.2,2.4
"RUS",145,3,3,5,115,0.496,3,7.931,4052,9,2,1.75,2.75,2.5,2,2,1.25
"RUS",145,3,3,5,115,0.496,3,7.931,4053,9,1,2,1.75,2,1.83333333333333,2.2,1.6
"RUS",145,3,3,5,115,0.496,3,7.931,4054,9,1,2.75,2.5,2.75,1,2.4,1.8
"RUS",145,3,3,5,115,0.496,3,7.931,4055,10,2,2.5,2,1,2.66666666666667,2.2,2.2
"RUS",145,3,3,5,115,0.496,3,7.931,4056,9,1,2,1.5,1.25,1.66666666666667,2,1.8
"RUS",145,3,3,5,115,0.496,3,7.931,4057,11,1,2,2,2.125,2.16666666666667,2,2
"RUS",146,1,1,2,825,0.496,3,13.415,4058,9,1,3,2.5,1.875,2.33333333333333,1.6,1.4
"RUS",146,1,1,2,825,0.496,3,13.415,4059,10,1,2.75,1.75,2.875,1.83333333333333,2.8,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4060,9,1,1.25,3,2.625,3,2.6,2
"RUS",146,1,1,2,825,0.496,3,13.415,4061,9,2,3,3,2.75,2.33333333333333,3,2.8
"RUS",146,1,1,2,825,0.496,3,13.415,4062,10,1,3,1.25,2.625,2.33333333333333,2.25,1.8
"RUS",146,1,1,2,825,0.496,3,13.415,4063,10,1,2,1.25,1.875,3,2.6,2
"RUS",146,1,1,2,825,0.496,3,13.415,4064,10,1,3,3,2.75,2.33333333333333,2.2,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4065,10,1,1.25,1,1.125,3,1.6,1.8
"RUS",146,1,1,2,825,0.496,3,13.415,4066,10,1,3,1.75,2.125,2.33333333333333,2.4,1.8
"RUS",146,1,1,2,825,0.496,3,13.415,4067,10,1,3,2.75,2.625,2,3,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4068,10,1,3.75,2.75,2.625,1.16666666666667,2.6,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4069,7,1,2,2.5,2.875,2.16666666666667,2,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4070,10,2,2.75,2.75,2.5,2.83333333333333,2.6,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4071,10,1,2.25,2.75,2.25,2.66666666666667,2.4,1.6
"RUS",146,1,1,2,825,0.496,3,13.415,4072,10,2,2.25,1.75,2.75,3,2.6,2.4
"RUS",146,1,1,2,825,0.496,3,13.415,4073,9,2,2,1.5,1.625,3.16666666666667,2,2
"RUS",146,1,1,2,825,0.496,3,13.415,4074,9,1,1,3,1.125,3.5,1.6,1.8
"RUS",146,1,1,2,825,0.496,3,13.415,4075,11,2,1.75,1,1.25,4,1.6,2.4
"RUS",146,1,1,2,825,0.496,3,13.415,4076,10,1,1.25,2.75,1.5,3,2.2,2.25
"RUS",146,1,1,2,825,0.496,3,13.415,4077,9,2,3.25,3,3.25,2,3,3
"RUS",146,1,1,2,825,0.496,3,13.415,4078,10,2,3,2.25,2.25,2,3.2,2.6
"RUS",146,1,1,2,825,0.496,3,13.415,4079,10,1,2.25,2.33333333333333,2,2.66666666666667,3,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4080,10,1,2.25,2.25,2.125,2.66666666666667,2.8,2
"RUS",146,1,1,2,825,0.496,3,13.415,4081,10,1,3,2.75,3.125,2.66666666666667,3,2.8
"RUS",146,1,1,2,825,0.496,3,13.415,4082,10,1,3,2.5,1.625,1.83333333333333,2.8,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4084,10,1,2.75,3,2.75,3,2.6,2.2
"RUS",146,1,1,2,825,0.496,3,13.415,4085,10,2,3.25,2.75,2.625,1.33333333333333,4,2.8
"RUS",146,1,1,2,825,0.496,3,13.415,4086,10,2,2,2.5,1.875,2.16666666666667,2,2.4
"RUS",146,1,1,2,825,0.496,3,13.415,4087,10,1,2.75,2.5,2.75,2,3,2
"RUS",146,1,1,2,825,0.496,3,13.415,4088,10,2,3,2,2.5,1.66666666666667,2,2
"RUS",146,1,1,2,825,0.496,3,13.415,4089,9,1,1,1,2.375,2.33333333333333,2.2,2.4
"RUS",146,1,1,2,825,0.496,3,13.415,4090,9,2,3,3,2.375,2.16666666666667,2.8,2
"RUS",146,1,1,2,825,0.496,3,13.415,4092,10,2,2,1.5,2.5,2.83333333333333,2.4,2.2
"RUS",147,1,4,3,152,0.474,3,8,4093,9,1,1,1,1.5,3.33333333333333,1.4,1.2
"RUS",147,1,4,3,152,0.474,3,8,4094,10,1,2,2,2.75,2.33333333333333,2,2
"RUS",147,1,4,3,152,0.474,3,8,4095,10,2,2,2,2.375,2.66666666666667,2.2,1.6
"RUS",147,1,4,3,152,0.474,3,8,4096,10,1,2,2,1.375,3,2.2,2.2
"RUS",147,1,4,3,152,0.474,3,8,4097,10,2,2.75,2.75,2.25,2,2.25,2.2
"RUS",147,1,4,3,152,0.474,3,8,4098,10,2,2.5,2,2.75,2.16666666666667,2.2,2
"RUS",147,1,4,3,152,0.474,3,8,4100,9,1,1.75,1.75,2,2.5,2.6,2.2
"RUS",147,1,4,3,152,0.474,3,8,4101,9,1,2,1.5,2.375,2.66666666666667,2,2.2
"RUS",147,1,4,3,152,0.474,3,8,4102,10,2,2,2,2.5,2.83333333333333,2.6,2
"RUS",147,1,4,3,152,0.474,3,8,4104,10,1,1.75,1.25,1.75,3,2,2.2
"RUS",147,1,4,3,152,0.474,3,8,4105,9,2,2.75,1.75,2.375,2.5,2.2,2
"RUS",147,1,4,3,152,0.474,3,8,4106,9,1,2,1.75,2.25,2.66666666666667,2.2,2.4
"RUS",148,1,1,3,523,0.459,3,14.528,4107,9,2,2.5,2.25,2.125,4,3.6,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4108,10,1,2.75,2,2.375,2.66666666666667,2.6,2
"RUS",148,1,1,3,523,0.459,3,14.528,4109,10,2,2.5,2.5,1,4,1,1
"RUS",148,1,1,3,523,0.459,3,14.528,4110,10,1,2.75,2,2,2.83333333333333,2.2,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4111,10,1,3,2,2.5,2,2.4,2
"RUS",148,1,1,3,523,0.459,3,14.528,4112,10,2,2.75,2,2.375,2.66666666666667,2.6,2.6
"RUS",148,1,1,3,523,0.459,3,14.528,4113,10,2,3.5,2.75,1.5,2.5,3,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4114,10,2,3.33333333333333,3,2.25,2.5,2.75,3
"RUS",148,1,1,3,523,0.459,3,14.528,4115,9,2,2.75,2.5,2.5,2.66666666666667,2.6,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4116,10,2,3.25,2.75,2.25,2,2.6,2
"RUS",148,1,1,3,523,0.459,3,14.528,4117,10,2,3,2.25,2.125,2.16666666666667,2,2
"RUS",148,1,1,3,523,0.459,3,14.528,4118,9,1,2.75,3.5,1.75,1.5,3.2,2
"RUS",148,1,1,3,523,0.459,3,14.528,4119,10,1,3,2,2.25,3,2.8,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4120,9,1,2.5,1.25,1.875,3.5,2,1.8
"RUS",148,1,1,3,523,0.459,3,14.528,4121,9,2,3,2.75,2.125,1.66666666666667,2,1.6
"RUS",148,1,1,3,523,0.459,3,14.528,4122,8,1,2,2,2.625,2,2,2
"RUS",148,1,1,3,523,0.459,3,14.528,4123,9,2,3,2.75,2.5,2.83333333333333,3,2.6
"RUS",148,1,1,3,523,0.459,3,14.528,4124,9,2,3.25,3,2.5,2.33333333333333,2.6,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4125,9,1,1.5,1.5,1.125,4,2,2
"RUS",148,1,1,3,523,0.459,3,14.528,4126,9,1,3.5,2.25,2.125,2,2.2,1.6
"RUS",148,1,1,3,523,0.459,3,14.528,4127,9,2,3,2.75,2.625,2.83333333333333,2.8,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4128,10,1,3,3,2,2.83333333333333,2.6,2.4
"RUS",148,1,1,3,523,0.459,3,14.528,4129,9,1,2.75,1.25,2.375,2.33333333333333,2.6,2
"RUS",148,1,1,3,523,0.459,3,14.528,4130,10,1,2.75,2,1.5,2.66666666666667,2.8,2
"RUS",148,1,1,3,523,0.459,3,14.528,4131,9,2,2.75,3,2.5,2.33333333333333,2.6,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4132,10,1,2.5,1,1.75,2.66666666666667,2.6,1.8
"RUS",148,1,1,3,523,0.459,3,14.528,4133,10,1,2,2.75,2,3,2,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4134,8,1,2.25,2.25,2.75,2.33333333333333,2.2,2.2
"RUS",148,1,1,3,523,0.459,3,14.528,4135,9,1,2.25,2,2.125,3,2.6,1.8
"RUS",148,1,1,3,523,0.459,3,14.528,4136,10,2,2.75,2.75,1.625,2.33333333333333,2.4,1.8
"RUS",148,1,1,3,523,0.459,3,14.528,4137,9,1,3.75,2.5,2.625,3.33333333333333,3.8,2.6
"RUS",149,1,1,2,658,0.511,3,17.316,4138,10,1,3.25,2,2.5,2.16666666666667,2.4,2
"RUS",149,1,1,2,658,0.511,3,17.316,4139,9,1,1.75,2,1.5,3.16666666666667,2.8,2
"RUS",149,1,1,2,658,0.511,3,17.316,4140,9,1,1,1,1.25,3.83333333333333,1.8,2.2
"RUS",149,1,1,2,658,0.511,3,17.316,4141,9,1,3,1.5,2.125,2.83333333333333,3,2.2
"RUS",149,1,1,2,658,0.511,3,17.316,4142,10,2,2.75,2.75,2,2.83333333333333,2.6,2.6
"RUS",149,1,1,2,658,0.511,3,17.316,4143,10,1,2.25,2.5,2.125,2.5,2.6,2.4
"RUS",149,1,1,2,658,0.511,3,17.316,4144,10,1,3,2,1.5,2.16666666666667,2.6,2
"RUS",149,1,1,2,658,0.511,3,17.316,4145,10,2,3,1.25,1.375,2.66666666666667,2.8,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4146,10,1,1.5,1.5,1.25,3.66666666666667,2,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4147,9,2,2,1,1.75,2.66666666666667,2.2,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4148,10,1,2,1.25,1.5,3,1.8,1.4
"RUS",149,1,1,2,658,0.511,3,17.316,4149,9,1,3,2,1.5,2.83333333333333,3,2.8
"RUS",149,1,1,2,658,0.511,3,17.316,4150,10,2,2.5,2,1.875,2.5,2,2
"RUS",149,1,1,2,658,0.511,3,17.316,4151,10,1,2.25,2,2.125,2.33333333333333,2.2,2.4
"RUS",149,1,1,2,658,0.511,3,17.316,4152,9,1,2.75,1.25,1.625,2.8,2,1.6
"RUS",149,1,1,2,658,0.511,3,17.316,4153,9,1,2.5,2.5,2.375,3.33333333333333,2.8,1.2
"RUS",149,1,1,2,658,0.511,3,17.316,4154,10,1,2.25,1.5,1.625,2.83333333333333,2.4,2
"RUS",149,1,1,2,658,0.511,3,17.316,4155,10,1,1.25,1.25,1.5,2.5,2.6,1.2
"RUS",149,1,1,2,658,0.511,3,17.316,4156,9,2,2.25,1.5,2.625,1.5,2.2,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4157,10,1,2,2.5,1.25,3.5,2.6,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4158,9,1,3,1.75,2.875,2.16666666666667,2.4,2.4
"RUS",149,1,1,2,658,0.511,3,17.316,4159,10,1,2.25,2,1.875,3.5,2.6,2.2
"RUS",149,1,1,2,658,0.511,3,17.316,4160,9,1,3,2.75,1.625,2.5,2,2.4
"RUS",149,1,1,2,658,0.511,3,17.316,4161,10,1,2,1.75,1.5,3.83333333333333,2.6,1.6
"RUS",149,1,1,2,658,0.511,3,17.316,4162,9,1,3.5,2,2.875,1.66666666666667,2.6,2.4
"RUS",149,1,1,2,658,0.511,3,17.316,4163,10,2,3,2.25,2.125,2.33333333333333,2.2,2
"RUS",149,1,1,2,658,0.511,3,17.316,4164,10,2,3,1,1.25,2.83333333333333,2.8,1.6
"RUS",149,1,1,2,658,0.511,3,17.316,4165,10,1,2.75,2.25,2.25,3.16666666666667,2.6,2.2
"RUS",149,1,1,2,658,0.511,3,17.316,4166,10,2,2.25,1,1.25,2.5,2.8,2.75
"RUS",149,1,1,2,658,0.511,3,17.316,4167,9,2,2.25,2.5,2.125,2.66666666666667,2.6,2.2
"RUS",149,1,1,2,658,0.511,3,17.316,4168,10,1,1.5,1,1.125,3.33333333333333,1.4,1.6
"RUS",149,1,1,2,658,0.511,3,17.316,4169,10,1,2.75,2,2.625,2.33333333333333,2.8,2.6
"RUS",149,1,1,2,658,0.511,3,17.316,4170,10,1,2.75,2,1.875,2.66666666666667,2.6,1.8
"RUS",149,1,1,2,658,0.511,3,17.316,4171,10,1,2.25,2.5,2.5,2.5,3,1.6
